GeneID,unknown
ENSG00000072832,15
ENSG00000072840,194
ENSG00000072849,6367
ENSG00000072858,1658
ENSG00000072864,16018
ENSG00000072952,20955
ENSG00000072954,2071
ENSG00000072958,19860
ENSG00000073008,1991
ENSG00000073050,5044
ENSG00000073060,1796
ENSG00000073067,0
ENSG00000073111,2059
ENSG00000073146,13
ENSG00000073150,8206
ENSG00000073169,11284
ENSG00000073282,40
ENSG00000073331,20892
ENSG00000073350,3285
ENSG00000073417,1687
ENSG00000073464,1134
ENSG00000073536,1007
ENSG00000073578,11865
ENSG00000073584,5105
ENSG00000073598,11
ENSG00000073605,3231
ENSG00000073614,15287
ENSG00000073670,27
ENSG00000073711,32
ENSG00000073712,22
ENSG00000073734,9
ENSG00000073737,7781
ENSG00000073754,6
ENSG00000073756,2869
ENSG00000073792,14983
ENSG00000073803,743
ENSG00000073849,15444
ENSG00000073861,6255
ENSG00000073910,8325
ENSG00000073921,93461
ENSG00000073969,5477
ENSG00000074047,0
ENSG00000074054,6022
ENSG00000074071,8007
ENSG00000074181,187
ENSG00000074201,4745
ENSG00000074211,0
ENSG00000074219,104
ENSG00000074266,2310
ENSG00000074276,689
ENSG00000074317,2
ENSG00000074319,16934
ENSG00000074356,9432
ENSG00000074370,89957
ENSG00000074410,53
ENSG00000074416,2951
ENSG00000074527,66
ENSG00000074582,1574
ENSG00000074590,48
ENSG00000074603,9090
ENSG00000074621,514
ENSG00000074657,745
ENSG00000074660,7846
ENSG00000074695,4353
ENSG00000074696,2015
ENSG00000074706,6953
ENSG00000074755,16935
ENSG00000074771,4
ENSG00000074800,152636
ENSG00000074803,144
ENSG00000074842,9251
ENSG00000074855,1915
ENSG00000074935,744
ENSG00000074964,2840
ENSG00000074966,1268
ENSG00000075035,17
ENSG00000075043,4
ENSG00000075073,11
ENSG00000075089,1398
ENSG00000075131,418
ENSG00000075142,9265
ENSG00000075151,8930
ENSG00000075188,1422
ENSG00000075213,20
ENSG00000075218,447
ENSG00000075223,556
ENSG00000075234,6028
ENSG00000075239,2508
ENSG00000075240,6862
ENSG00000075275,421
ENSG00000075290,10
ENSG00000075292,10485
ENSG00000075303,6057
ENSG00000075336,942
ENSG00000075340,1228
ENSG00000075388,4
ENSG00000075391,61
ENSG00000075399,16540
ENSG00000075407,1429
ENSG00000075413,32119
ENSG00000075415,47286
ENSG00000075420,13398
ENSG00000075426,50669
ENSG00000075429,4
ENSG00000075461,0
ENSG00000075539,6376
ENSG00000075568,8873
ENSG00000075618,1752
ENSG00000075624,1853621
ENSG00000075643,17
ENSG00000075651,2248
ENSG00000075673,0
ENSG00000075702,383
ENSG00000075711,3042
ENSG00000075785,81423
ENSG00000075790,2943
ENSG00000075826,2558
ENSG00000075856,6557
ENSG00000075884,19063
ENSG00000075886,12
ENSG00000075891,5
ENSG00000075914,1875
ENSG00000075945,1737
ENSG00000075975,3988
ENSG00000076003,3939
ENSG00000076043,4237
ENSG00000076053,3850
ENSG00000076067,1434
ENSG00000076108,32130
ENSG00000076201,6212
ENSG00000076242,3635
ENSG00000076248,1687
ENSG00000076258,302
ENSG00000076321,1366
ENSG00000076344,16
ENSG00000076351,1008
ENSG00000076356,1092
ENSG00000076382,757
ENSG00000076513,43077
ENSG00000076554,1645
ENSG00000076555,1345
ENSG00000076604,1097
ENSG00000076641,20261
ENSG00000076650,1627
ENSG00000076662,255831
ENSG00000076685,37444
ENSG00000076706,59
ENSG00000076716,106
ENSG00000076770,38435
ENSG00000076826,47
ENSG00000076864,12254
ENSG00000076924,10590
ENSG00000076928,105579
ENSG00000076944,67524
ENSG00000076984,21995
ENSG00000077009,0
ENSG00000077044,29167
ENSG00000077063,19
ENSG00000077080,0
ENSG00000077092,0
ENSG00000077097,16748
ENSG00000077147,16087
ENSG00000077150,25979
ENSG00000077152,238
ENSG00000077157,11326
ENSG00000077232,6620
ENSG00000077235,7866
ENSG00000077238,94864
ENSG00000077254,9388
ENSG00000077264,14
ENSG00000077274,0
ENSG00000077279,0
ENSG00000077312,6643
ENSG00000077327,48
ENSG00000077348,1963
ENSG00000077380,7123
ENSG00000077420,89614
ENSG00000077454,15439
ENSG00000077458,3871
ENSG00000077463,5623
ENSG00000077498,0
ENSG00000077514,4529
ENSG00000077522,1
ENSG00000077549,100935
ENSG00000077585,1929
ENSG00000077616,12
ENSG00000077684,8515
ENSG00000077713,881
ENSG00000077721,12071
ENSG00000077782,1438
ENSG00000077800,0
ENSG00000077935,5
ENSG00000077942,4
ENSG00000077943,3
ENSG00000077984,72212
ENSG00000078018,49
ENSG00000078043,3473
ENSG00000078053,674
ENSG00000078061,23531
ENSG00000078070,1560
ENSG00000078081,153
ENSG00000078098,17
ENSG00000078114,186
ENSG00000078124,7264
ENSG00000078140,8704
ENSG00000078142,7856
ENSG00000078177,1230
ENSG00000078237,2359
ENSG00000078246,629
ENSG00000078269,1407
ENSG00000078295,1
ENSG00000078304,29124
ENSG00000078328,1
ENSG00000078369,72873
ENSG00000078399,265
ENSG00000078401,153
ENSG00000078403,2334
ENSG00000078487,903
ENSG00000078549,0
ENSG00000078579,0
ENSG00000078589,1259
ENSG00000078596,3063
ENSG00000078618,50275
ENSG00000078668,10826
ENSG00000078674,11305
ENSG00000078687,3085
ENSG00000078699,3580
ENSG00000078725,0
ENSG00000078747,18435
ENSG00000078795,41
ENSG00000078804,2846
ENSG00000078808,30812
ENSG00000078814,149
ENSG00000078898,4
ENSG00000078900,209
ENSG00000078902,26211
ENSG00000078967,907
ENSG00000079101,3
ENSG00000079102,3
ENSG00000079112,1
ENSG00000079134,1812
ENSG00000079150,48
ENSG00000079156,154
ENSG00000079215,442
ENSG00000079246,53529
ENSG00000079257,1163
ENSG00000079263,4420
ENSG00000079277,38305
ENSG00000079308,24165
ENSG00000079313,9709
ENSG00000079332,15709
ENSG00000079335,2051
ENSG00000079337,246
ENSG00000079385,12375
ENSG00000079387,2770
ENSG00000079393,873
ENSG00000079432,27358
ENSG00000079435,973
ENSG00000079459,22187
ENSG00000079462,1635
ENSG00000079482,75
ENSG00000079557,0
ENSG00000079616,5207
ENSG00000079689,0
ENSG00000079691,365
ENSG00000079739,9942
ENSG00000079785,5060
ENSG00000079805,81738
ENSG00000079819,1153
ENSG00000079841,0
ENSG00000079931,147
ENSG00000079950,25090
ENSG00000079974,2930
ENSG00000079999,7933
ENSG00000080007,133
ENSG00000080031,20
ENSG00000080166,19
ENSG00000080189,13666
ENSG00000080200,1274
ENSG00000080224,0
ENSG00000080293,0
ENSG00000080298,3239
ENSG00000080345,4514
ENSG00000080371,14223
ENSG00000080493,154
ENSG00000080503,16866
ENSG00000080511,0
ENSG00000080546,2789
ENSG00000080561,122
ENSG00000080572,0
ENSG00000080573,318
ENSG00000080603,1027
ENSG00000080608,1198
ENSG00000080618,0
ENSG00000080644,0
ENSG00000080709,0
ENSG00000080802,2956
ENSG00000080815,34262
ENSG00000080819,2837
ENSG00000080822,4988
ENSG00000080823,266
ENSG00000080824,46606
ENSG00000080839,1416
ENSG00000080845,12590
ENSG00000080854,148
ENSG00000080910,0
ENSG00000080986,689
ENSG00000081014,1673
ENSG00000081019,7331
ENSG00000081026,151
ENSG00000081041,27
ENSG00000081051,4
ENSG00000081052,146
ENSG00000081059,13658
ENSG00000081087,11442
ENSG00000081138,0
ENSG00000081148,94
ENSG00000081154,10230
ENSG00000081177,674
ENSG00000081181,2014
ENSG00000081189,6113
ENSG00000081237,269133
ENSG00000081248,0
ENSG00000081277,0
ENSG00000081307,2606
ENSG00000081320,64353
ENSG00000081377,1197
ENSG00000081386,1086
ENSG00000081479,0
ENSG00000081665,3805
ENSG00000081692,2147
ENSG00000081721,1467
ENSG00000081760,1564
ENSG00000081791,10320
ENSG00000081800,0
ENSG00000081803,4
ENSG00000081818,0
ENSG00000081842,0
ENSG00000081853,1
ENSG00000081870,1312
ENSG00000081913,2398
ENSG00000081923,19
ENSG00000081985,165
ENSG00000082014,19364
ENSG00000082068,2378
ENSG00000082074,97495
ENSG00000082126,2
ENSG00000082146,78101
ENSG00000082153,19217
ENSG00000082175,0
ENSG00000082196,134
ENSG00000082212,17076
ENSG00000082213,2682
ENSG00000082258,6917
ENSG00000082269,619
ENSG00000082293,103
ENSG00000082397,4247
ENSG00000082438,656
ENSG00000082458,841
ENSG00000082482,4
ENSG00000082497,0
ENSG00000082512,3178
ENSG00000082515,1775
ENSG00000082516,1286
ENSG00000082556,4
ENSG00000082641,14987
ENSG00000082684,2
ENSG00000082701,13778
ENSG00000082781,3855
ENSG00000082805,1623
ENSG00000082898,17513
ENSG00000082996,30254
ENSG00000083067,0
ENSG00000083093,761
ENSG00000083097,2022
ENSG00000083099,2421
ENSG00000083123,391
ENSG00000083168,19072
ENSG00000083223,22260
ENSG00000083290,2171
ENSG00000083307,0
ENSG00000083312,17816
ENSG00000083444,17035
ENSG00000083454,2970
ENSG00000083457,1633
ENSG00000083520,4603
ENSG00000083535,930
ENSG00000083544,1357
ENSG00000083635,405
ENSG00000083642,6471
ENSG00000083720,1829
ENSG00000083750,1760
ENSG00000083782,4
ENSG00000083799,22104
ENSG00000083807,407
ENSG00000083812,1418
ENSG00000083814,2635
ENSG00000083817,588
ENSG00000083828,4226
ENSG00000083838,1496
ENSG00000083844,5976
ENSG00000083845,80627
ENSG00000083857,2
ENSG00000083896,14095
ENSG00000083937,7307
ENSG00000084070,198144
ENSG00000084072,4617
ENSG00000084073,10199
ENSG00000084090,14470
ENSG00000084092,4502
ENSG00000084093,6346
ENSG00000084110,19100
ENSG00000084112,14757
ENSG00000084207,23833
ENSG00000084234,124022
ENSG00000084444,479
ENSG00000084453,0
ENSG00000084463,8084
ENSG00000084623,13704
ENSG00000084628,0
ENSG00000084636,7
ENSG00000084652,8950
ENSG00000084674,0
ENSG00000084676,16442
ENSG00000084693,3933
ENSG00000084710,21
ENSG00000084731,3185
ENSG00000084733,38273
ENSG00000084734,17
ENSG00000084754,41774
ENSG00000084764,2305
ENSG00000084774,3018
ENSG00000085063,18412
ENSG00000085117,50559
ENSG00000085185,4700
ENSG00000085224,7214
ENSG00000085231,571
ENSG00000085265,367321
ENSG00000085274,2820
ENSG00000085276,28
ENSG00000085365,3107
ENSG00000085377,4977
ENSG00000085382,714
ENSG00000085415,2035
ENSG00000085433,2279
ENSG00000085449,7169
ENSG00000085465,214
ENSG00000085491,5551
ENSG00000085511,2697
ENSG00000085514,55753
ENSG00000085552,8
ENSG00000085563,622
ENSG00000085644,6153
ENSG00000085662,4931
ENSG00000085719,16995
ENSG00000085721,2492
ENSG00000085733,2828
ENSG00000085741,59
ENSG00000085760,2902
ENSG00000085788,2994
ENSG00000085831,155
ENSG00000085832,14061
ENSG00000085840,394
ENSG00000085871,3265
ENSG00000085872,6235
ENSG00000085978,4547
ENSG00000085982,1705
ENSG00000085998,2576
ENSG00000085999,246
ENSG00000086015,2298
ENSG00000086061,21490
ENSG00000086062,32724
ENSG00000086065,7203
ENSG00000086102,5128
ENSG00000086159,0
ENSG00000086189,1808
ENSG00000086200,1576
ENSG00000086205,0
ENSG00000086232,60765
ENSG00000086288,1895
ENSG00000086289,156
ENSG00000086300,19535
ENSG00000086475,3026
ENSG00000086504,10418
ENSG00000086506,18229
ENSG00000086544,5442
ENSG00000086548,3830
ENSG00000086570,18
ENSG00000086589,13451
ENSG00000086598,23345
ENSG00000086619,1843
ENSG00000086666,11852
ENSG00000086696,0
ENSG00000086712,1718
ENSG00000086717,112
ENSG00000086730,70288
ENSG00000086758,11498
ENSG00000086827,1239
ENSG00000086848,322
ENSG00000086967,30
ENSG00000086991,0
ENSG00000087008,1803
ENSG00000087053,1038
ENSG00000087074,31047
ENSG00000087076,38
ENSG00000087077,2479
ENSG00000087085,748
ENSG00000087086,1158083
ENSG00000087087,12412
ENSG00000087088,18149
ENSG00000087095,2529
ENSG00000087111,9752
ENSG00000087116,3038
ENSG00000087128,6
ENSG00000087152,28994
ENSG00000087157,39958
ENSG00000087191,11947
ENSG00000087206,12781
ENSG00000087237,372
ENSG00000087245,17
ENSG00000087250,5
ENSG00000087253,24636
ENSG00000087258,346
ENSG00000087263,2882
ENSG00000087266,71324
ENSG00000087269,4148
ENSG00000087274,59336
ENSG00000087299,245
ENSG00000087301,939
ENSG00000087302,6982
ENSG00000087303,90
ENSG00000087338,5756
ENSG00000087365,37881
ENSG00000087448,1732
ENSG00000087460,197925
ENSG00000087470,4128
ENSG00000087494,1
ENSG00000087495,19
ENSG00000087502,4624
ENSG00000087510,0
ENSG00000087586,646
ENSG00000087589,5501
ENSG00000087842,26
ENSG00000087884,517
ENSG00000087903,10913
ENSG00000087995,1181
ENSG00000088002,20
ENSG00000088035,2490
ENSG00000088038,14631
ENSG00000088053,592
ENSG00000088179,5410
ENSG00000088205,6679
ENSG00000088247,15776
ENSG00000088256,1209
ENSG00000088280,119
ENSG00000088298,12212
ENSG00000088305,121
ENSG00000088320,0
ENSG00000088325,1073
ENSG00000088356,2672
ENSG00000088367,16
ENSG00000088386,0
ENSG00000088387,1511
ENSG00000088448,12470
ENSG00000088451,1117
ENSG00000088538,91
ENSG00000088543,1022
ENSG00000088682,2721
ENSG00000088726,1082
ENSG00000088727,291
ENSG00000088756,0
ENSG00000088766,3173
ENSG00000088782,4
ENSG00000088808,928
ENSG00000088812,2538
ENSG00000088826,8507
ENSG00000088827,739
ENSG00000088832,83835
ENSG00000088833,22306
ENSG00000088836,91
ENSG00000088854,1508
ENSG00000088876,716
ENSG00000088881,249
ENSG00000088882,47
ENSG00000088888,27596
ENSG00000088899,232
ENSG00000088926,1
ENSG00000088930,31285
ENSG00000088970,2609
ENSG00000088986,24169
ENSG00000088992,29449
ENSG00000089006,9008
ENSG00000089009,80216
ENSG00000089012,1802
ENSG00000089022,3063
ENSG00000089041,3299
ENSG00000089048,505
ENSG00000089050,1402
ENSG00000089053,16362
ENSG00000089057,5422
ENSG00000089060,14393
ENSG00000089063,10437
ENSG00000089091,99
ENSG00000089094,5117
ENSG00000089101,2
ENSG00000089116,0
ENSG00000089123,410
ENSG00000089127,13216
ENSG00000089154,8058
ENSG00000089157,134492
ENSG00000089159,141361
ENSG00000089163,73
ENSG00000089169,2361
ENSG00000089177,1080
ENSG00000089195,2470
ENSG00000089199,12
ENSG00000089220,7064
ENSG00000089225,0
ENSG00000089234,5541
ENSG00000089248,32199
ENSG00000089250,0
ENSG00000089280,42371
ENSG00000089289,12348
ENSG00000089327,37711
ENSG00000089335,1752
ENSG00000089351,54114
ENSG00000089356,3
ENSG00000089472,39
ENSG00000089486,3394
ENSG00000089505,1625
ENSG00000089558,21
ENSG00000089597,24886
ENSG00000089639,85136
ENSG00000089682,739
ENSG00000089685,1127
ENSG00000089692,815
ENSG00000089693,31371
ENSG00000089723,158
ENSG00000089737,12922
ENSG00000089775,3345
ENSG00000089818,5746
ENSG00000089820,76219
ENSG00000089847,114
ENSG00000089876,1410
ENSG00000089902,14840
ENSG00000089916,7011
ENSG00000090006,4525
ENSG00000090013,99780
ENSG00000090020,12140
ENSG00000090054,7614
ENSG00000090060,34063
ENSG00000090061,12867
ENSG00000090097,970
ENSG00000090104,78
ENSG00000090238,179673
ENSG00000090263,990
ENSG00000090266,4135
ENSG00000090273,10029
ENSG00000090316,30112
ENSG00000090339,11343
ENSG00000090372,27643
ENSG00000090376,45452
ENSG00000090382,1300977
ENSG00000090402,0
ENSG00000090432,7127
ENSG00000090447,1390
ENSG00000090470,2468
ENSG00000090487,23753
ENSG00000090512,0
ENSG00000090520,3635
ENSG00000090530,27
ENSG00000090534,4
ENSG00000090539,1
ENSG00000090554,533
ENSG00000090565,2937
ENSG00000090581,10051
ENSG00000090612,932
ENSG00000090615,8735
ENSG00000090621,15996
ENSG00000090659,64
ENSG00000090661,7970
ENSG00000090674,11727
ENSG00000090686,10695
ENSG00000090776,772
ENSG00000090857,6212
ENSG00000090861,4992
ENSG00000090863,19903
ENSG00000090889,250
ENSG00000090905,4842
ENSG00000090924,3426
ENSG00000090932,7
ENSG00000090971,721
ENSG00000090975,2132
ENSG00000090989,7365
ENSG00000091009,2644
ENSG00000091010,3
ENSG00000091039,37963
ENSG00000091073,7084
ENSG00000091106,24208
ENSG00000091127,368
ENSG00000091128,0
ENSG00000091129,63
ENSG00000091136,14
ENSG00000091137,13
ENSG00000091138,0
ENSG00000091140,6464
ENSG00000091157,1849
ENSG00000091164,9983
ENSG00000091181,431
ENSG00000091262,1065
ENSG00000091317,87230
ENSG00000091409,2972
ENSG00000091428,15
ENSG00000091436,4990
ENSG00000091482,0
ENSG00000091483,3492
ENSG00000091490,8957
ENSG00000091513,44
ENSG00000091527,32451
ENSG00000091536,54
ENSG00000091542,16552
ENSG00000091583,0
ENSG00000091592,39315
ENSG00000091622,101
ENSG00000091640,5569
ENSG00000091651,172
ENSG00000091656,0
ENSG00000091664,4
ENSG00000091704,0
ENSG00000091732,1242
ENSG00000091831,64
ENSG00000091844,27
ENSG00000091879,8
ENSG00000091947,4563
ENSG00000091972,315
ENSG00000091986,6
ENSG00000092009,0
ENSG00000092010,58904
ENSG00000092020,11260
ENSG00000092036,10059
ENSG00000092051,328
ENSG00000092054,1
ENSG00000092067,5010
ENSG00000092068,200
ENSG00000092094,5322
ENSG00000092096,289
ENSG00000092098,6738
ENSG00000092108,5854
ENSG00000092140,1862
ENSG00000092148,8349
ENSG00000092199,97960
ENSG00000092200,709
ENSG00000092201,10154
ENSG00000092203,17729
ENSG00000092208,289
ENSG00000092295,275
ENSG00000092330,17165
ENSG00000092345,12
ENSG00000092377,0
ENSG00000092421,97
ENSG00000092439,4411
ENSG00000092445,18
ENSG00000092470,829
ENSG00000092529,597
ENSG00000092531,34233
ENSG00000092607,1
ENSG00000092621,600
ENSG00000092758,4770
ENSG00000092820,27587
ENSG00000092841,196880
ENSG00000092847,12377
ENSG00000092850,35
ENSG00000092853,246
ENSG00000092871,14529
ENSG00000092929,66433
ENSG00000092931,4333
ENSG00000092964,10646
ENSG00000092969,7
ENSG00000092978,1000
ENSG00000093000,21728
ENSG00000093009,220
ENSG00000093010,9705
ENSG00000093072,32002
ENSG00000093134,7623
ENSG00000093144,7196
ENSG00000093167,10914
ENSG00000093183,4232
ENSG00000093217,97
ENSG00000094631,5474
ENSG00000094661,0
ENSG00000094755,0
ENSG00000094796,0
ENSG00000094804,596
ENSG00000094841,871
ENSG00000094880,2189
ENSG00000094914,3884
ENSG00000094916,5368
ENSG00000094963,2
ENSG00000094975,4534
ENSG00000095002,1164
ENSG00000095015,22369
ENSG00000095059,8362
ENSG00000095066,10348
ENSG00000095110,0
ENSG00000095139,18428
ENSG00000095203,20
ENSG00000095209,805
ENSG00000095261,4384
ENSG00000095303,10296
ENSG00000095319,2855
ENSG00000095321,4588
ENSG00000095370,31846
ENSG00000095380,6778
ENSG00000095383,10921
ENSG00000095397,563
ENSG00000095464,2
ENSG00000095485,11186
ENSG00000095539,164
ENSG00000095564,6170
ENSG00000095574,3535
ENSG00000095585,1076
ENSG00000095587,8
ENSG00000095596,8
ENSG00000095627,9
ENSG00000095637,133
ENSG00000095713,17
ENSG00000095739,127
ENSG00000095752,7
ENSG00000095777,1
ENSG00000095787,36836
ENSG00000095794,1553
ENSG00000095906,6898
ENSG00000095917,2
ENSG00000095932,1423
ENSG00000095951,2613
ENSG00000095970,29
ENSG00000095981,0
ENSG00000096006,7051
ENSG00000096060,69623
ENSG00000096063,37521
ENSG00000096070,6876
ENSG00000096080,2985
ENSG00000096088,2
ENSG00000096092,227
ENSG00000096093,651
ENSG00000096264,0
ENSG00000096384,44003
ENSG00000096395,0
ENSG00000096401,7398
ENSG00000096433,3571
ENSG00000096654,708
ENSG00000096696,181
ENSG00000096717,4350
ENSG00000096746,14188
ENSG00000096872,450
ENSG00000096968,13179
ENSG00000096996,7359
ENSG00000097007,3348
ENSG00000097021,1288
ENSG00000097033,56484
ENSG00000097046,647
ENSG00000097096,30
ENSG00000099139,1098
ENSG00000099194,1822
ENSG00000099203,4372
ENSG00000099204,7263
ENSG00000099219,1808
ENSG00000099246,10358
ENSG00000099250,121
ENSG00000099256,86
ENSG00000099260,1
ENSG00000099282,143
ENSG00000099284,556
ENSG00000099290,8345
ENSG00000099308,42511
ENSG00000099326,4661
ENSG00000099330,3474
ENSG00000099331,65188
ENSG00000099337,7598
ENSG00000099338,547
ENSG00000099341,14740
ENSG00000099364,6587
ENSG00000099365,124
ENSG00000099377,1265
ENSG00000099381,3800
ENSG00000099385,5638
ENSG00000099399,0
ENSG00000099617,0
ENSG00000099622,48854
